r2,android.sensor.accelerometer,0.6795807,7.077011,6.2679443
63,android.sensor.magnetic_field,-29.91333,-62.61139,-12.44812
114,android.sensor.magnetic_field,-28.207397,-61.92932,-12.113953
165,android.sensor.accelerometer,0.75468445,7.366043,6.287155
213,android.sensor.accelerometer,0.61972046,7.4756927,6.061035
262,android.sensor.accelerometer,0.8956299,7.3833313,6.2826233
313,android.sensor.gyroscope_uncalibrated,0.02986145,0.07254028,-0.06665039,0.023284918,0.010879517,-0.017929077
366,android.sensor.gyroscope,-7.4768066E-4,-0.017730713,-0.08047485
415,android.sensor.orientation,138.8847,-48.929405,3.9829338
466,android.sensor.gravity,0.6848905,7.371062,6.431855
516,android.sensor.game_rotation_vector,0.31378096,0.26897663,0.65091103,0.636795
567,android.sensor.orientation,138.78796,-48.800255,3.6907458
618,android.sensor.magnetic_field,-28.207397,-63.975525,-10.110474
669,android.sensor.rotation_vector,0.11547638,-0.3984203,-0.84786785,0.33022204,0.17453292
720,android.sensor.accelerometer,0.893631,7.4260254,5.994995
771,android.sensor.gyroscope,-0.038635254,-0.07759094,-0.11468506
821,android.sensor.rotation_vector,0.10882545,-0.4015559,-0.85380733,0.3129264,0.17453292
874,android.sensor.game_rotation_vector,0.31503952,0.26844475,0.6429573,0.6444326
927,android.sensor.gyroscope,-0.037399292,-0.11302185,0.046569824
976,android.sensor.accelerometer,1.89151,8.233963,6.528778
1025,android.sensor.gyroscope_uncalibrated,0.13615417,-0.1913147,-0.36106873,0.023284918,0.010879517,-0.017929077
1083,android.sensor.gyroscope,0.15440369,-0.3940277,-0.6241455
1137,android.sensor.accelerometer,3.2132874,8.244644,6.416443
1187,android.sensor.accelerometer,2.329956,7.7210236,6.544235
1238,android.sensor.game_rotation_vector,0.34423462,0.26890567,0.5577587,0.70576024
1294,android.sensor.rotation_vector,0.06664387,-0.43760318,-0.8911682,0.09940469,0.17453292
1347,android.sensor.linear_acceleration,0.40738952,-1.9136739,-0.8191376
1399,android.sensor.game_rotation_vector,0.37142113,0.27889514,0.39666936,0.79178107
1447,android.sensor.linear_acceleration,0.48388183,-1.4658732,0.8192744
1510,android.sensor.magnetic_field,28.912354,-51.187134,14.772034
1555,android.sensor.accelerometer,-1.6130066,6.0323944,3.2665253
1606,android.sensor.rotation_vector,0.0573541,0.5172384,0.8080245,0.27617264,0.17453292
1658,android.sensor.gravity,-1.3744986,8.627097,4.455819
1709,android.sensor.rotation_vector,0.12743011,0.4890195,0.8053348,0.30993113,0.17453292
1759,android.sensor.gyroscope,-1.8125458,0.590683,3.8632202
1810,android.sensor.accelerometer,0.056427002,1.3086853,6.643463
1861,android.sensor.gravity,3.4749284,5.749892,7.143809
1912,android.sensor.rotation_vector,-0.22668187,-0.20609742,-0.94816345,0.08441152,0.17453292
1966,android.sensor.gyroscope,-2.8143768,-0.119125366,5.819229
2016,android.sensor.orientation,138.04504,13.406341,30.342388
2067,android.sensor.geomagnetic_rotation_vector,0.1793727,0.019128196,0.97500765,0.12969048,0.17453292
2117,android.sensor.game_rotation_vector,0.013695727,-0.26795778,0.8004111,0.53605324
2170,android.sensor.gyroscope,0.6003418,0.07510376,-0.6229248
2220,android.sensor.gyroscope,0.6088867,1.0207214,-1.5367737
2271,android.sensor.gravity,2.7072623,-2.598388,9.060326
2322,android.sensor.rotation_vector,-0.16657954,0.027598716,-0.91239095,0.3728704,0.17453292
2377,android.sensor.gyroscope,0.9338684,-1.0293121,-0.8684845
2425,android.sensor.light,48.0,0.0,0.0
2478,android.sensor.gyroscope,-0.21453857,-1.7098236,-0.6522522
2528,android.sensor.accelerometer,2.6633759,-1.1425781,11.0876465
2576,android.sensor.accelerometer,5.956787,-0.4339447,10.406006
2630,android.sensor.gyroscope,0.9815216,-0.9743347,-0.5740509
2679,android.sensor.gyroscope,-1.2102509,3.6596527,-0.29916382
2730,android.sensor.gyroscope_uncalibrated,0.16914368,-0.644577,-0.3146515,0.023284918,0.010879517,-0.017929077
2782,android.sensor.gravity,3.502288,-0.72029996,9.131568
2834,android.sensor.linear_acceleration,-1.3642566,-0.55913883,-1.9664707
2885,android.sensor.gravity,2.747082,-0.4800922,9.401778
2934,android.sensor.magnetic_field,21.069336,-63.804626,58.189392
2986,android.sensor.gravity,2.8560672,-0.3969306,9.373137
3036,android.sensor.gyroscope,-0.2939453,1.0940247,-0.37368774
3087,android.sensor.gyroscope,0.016342163,3.3725433,-0.25152588
3138,android.sensor.gyroscope,1.0707092,2.5124512,0.41552734
3189,android.sensor.accelerometer,-1.251358,1.540741,6.944809
3243,android.sensor.rotation_vector,0.04155547,-0.017353455,-0.96918696,0.24217477,0.17453292
3294,android.sensor.gyroscope,0.12631226,0.31455994,0.018478394
3344,android.sensor.gyroscope,-0.014190674,-0.010406494,0.0013580322
3399,android.sensor.gyroscope,-0.070388794,-0.05192566,0.016036987
3450,android.sensor.gyroscope,0.009017944,0.08244324,0.016036987
3502,android.sensor.gyroscope,0.010253906,0.025009155,0.0037994385
3549,android.sensor.accelerometer,-0.67951965,0.9526367,9.373947
3600,android.sensor.rotation_vector,0.03861409,-0.01909099,-0.96824783,0.24625307,0.17453292
3651,android.sensor.gyroscope,0.03590393,0.057998657,0.011123657
3701,android.sensor.gyroscope,-0.0019836426,0.0066833496,0.014801025
3752,android.sensor.gyroscope,0.006576538,0.010360718,0.0037994385
3804,android.sensor.gyroscope,0.011459351,0.017684937,0.008682251
3854,android.sensor.gyroscope,-0.027633667,-0.033599854,0.0074768066
3905,android.sensor.rotation_vector,0.04340075,-0.028469188,-0.9786425,0.19890864,0.17453292
