2,android.sensor.magnetic_field,7.7713013,-33.68225,-30.503845
56,android.sensor.light,1743.0,0.0,0.0
108,android.sensor.magnetic_field,-6.892395,-36.750793,-28.500366
161,android.sensor.magnetic_field,-6.552124,-37.43286,-26.829529
209,android.sensor.magnetic_field_uncalibrated,-70.24994,-124.81232,-85.49957,-61.48047,-85.16235,-59.5047
259,android.sensor.geomagnetic_rotation_vector,0.060968176,-0.12170906,-0.9872908,0.08201642,0.17453292
311,android.sensor.gyroscope,0.41732788,0.09477234,0.4081421
362,android.sensor.gyroscope,0.16809082,-0.06036377,0.4289093
413,android.sensor.geomagnetic_rotation_vector,0.028160403,-0.17121318,-0.9798218,0.09920834,0.17453292
465,android.sensor.rotation_vector,0.03853393,0.16302884,0.9815583,0.09208666,0.17453292
515,android.sensor.rotation_vector,0.047791913,0.17096572,0.9798144,0.09192608,0.17453292
567,android.sensor.gyroscope,0.2267456,-0.1385498,-0.09275818
617,android.sensor.gyroscope,-0.22038269,-0.1519928,0.008621216
668,android.sensor.gyroscope,0.3892212,0.0031433105,0.4423523
719,android.sensor.geomagnetic_rotation_vector,-0.06801582,-0.23200685,-0.969112,0.0486686,0.17453292
771,android.sensor.gravity,1.3627839,4.1971474,8.757691
821,android.sensor.rotation_vector,0.090867616,0.21341817,0.9668632,0.106636025,0.17453292
873,android.sensor.gyroscope,-0.26437378,-0.00541687,-0.28211975
924,android.sensor.gyroscope,-0.08236694,0.072784424,-0.21981812
974,android.sensor.gyroscope,-0.059143066,0.16197205,-0.29678345
1025,android.sensor.gyroscope,0.13265991,0.14976501,-0.150177
1076,android.sensor.gravity,0.90597993,4.4212074,8.706464
1129,android.sensor.accelerometer,2.1831818,6.2441406,10.726822
1178,android.sensor.accelerometer,-0.79255676,4.826126,12.831818
1229,android.sensor.game_rotation_vector,0.19481368,0.11753008,0.7148284,0.6612524
1282,android.sensor.magnetic_field,-9.451294,-40.33203,-22.654724
1331,android.sensor.magnetic_field,-8.256531,-41.86554,-22.82257
1382,android.sensor.gyroscope,0.23283386,0.048355103,0.15768433
1433,android.sensor.gyroscope,0.10334778,-0.001739502,-0.012130737
1483,android.sensor.gyroscope,0.13877869,-5.0354004E-4,-0.07077026
1534,android.sensor.magnetic_field,-7.4050903,-41.0141,-20.317078
1587,android.sensor.accelerometer,1.6547089,6.557083,7.8003693
1635,android.sensor.gravity,1.4506629,4.635047,8.519525
1687,android.sensor.gyroscope,-0.3498993,-0.29003906,-0.25769043
1739,android.sensor.geomagnetic_rotation_vector,-0.07015463,-0.27161893,-0.9589487,0.041459683,0.17453292
1790,android.sensor.gyroscope,0.25971985,-0.3022766,0.08804321
1839,android.sensor.accelerometer,1.6670685,4.3295593,6.371933
1890,android.sensor.orientation,195.11145,-28.283756,10.424101
1941,android.sensor.game_rotation_vector,0.23586924,0.109083585,0.69960356,0.6655985
1995,android.sensor.gyroscope,-1.2808533,-2.1409607,1.4148254
2042,android.sensor.geomagnetic_rotation_vector,-0.06501311,-0.28091276,-0.9541893,0.07990069,0.17453292
2093,android.sensor.gravity,5.424368,3.4689085,7.396844
2144,android.sensor.game_rotation_vector,0.47790352,-0.09197813,0.7052375,0.5155466
2195,android.sensor.game_rotation_vector,0.59784395,-0.2051061,0.6770087,0.37705877
2247,android.sensor.linear_acceleration,7.541396,-3.5538177,-4.098024
2298,android.sensor.rotation_vector,-0.7257539,-0.10980227,-0.6025834,0.31323788,0.17453292
2350,android.sensor.linear_acceleration,10.438863,4.137353,3.3758762
2404,android.sensor.gravity,8.14415,-5.2428036,1.535
2454,android.sensor.orientation,57.158875,62.24326,54.40049
2505,android.sensor.gyroscope,1.6170654,3.4887238,-0.0011444092
2558,android.sensor.magnetic_field,-47.473145,21.221924,-9.1293335
2609,android.sensor.game_rotation_vector,-0.43059698,0.21157594,-0.86236745,0.16169165
2659,android.sensor.game_rotation_vector,-0.46275324,0.2594396,-0.82669705,0.18741007
2710,android.sensor.magnetic_field,-20.362854,35.032654,16.087341
