19,android.sensor.light,332.0,0.0,0.0
87,android.sensor.magnetic_field,-16.5,17.039999,-4.2599998
105,android.sensor.accelerometer,-1.1543045,6.3416314,7.297527
163,android.sensor.accelerometer,-0.40222588,6.2124667,8.303091
214,android.sensor.magnetic_field,-17.58,17.699999,-4.2599998
271,android.sensor.magnetic_field,-17.58,17.88,-3.78
318,android.sensor.accelerometer,-1.340753,6.14831,7.881712
376,android.sensor.light,313.0,0.0,0.0
430,android.sensor.magnetic_field,-16.619999,17.58,-3.84
487,android.sensor.magnetic_field,-16.92,17.82,-3.84
532,android.sensor.accelerometer,-0.49926382,6.128565,7.531125
587,android.sensor.magnetic_field,-17.58,17.4,-4.2
637,android.sensor.magnetic_field,-17.94,17.64,-4.62
697,android.sensor.magnetic_field,-18.119999,17.76,-4.2599998
767,android.sensor.magnetic_field,-17.46,17.58,-4.62
797,android.sensor.magnetic_field,-17.699999,17.4,-4.7999997
853,android.sensor.magnetic_field,-17.76,17.699999,-4.98
900,android.sensor.accelerometer,0.78972256,6.4036217,8.538163
958,android.sensor.magnetic_field,-18.119999,18.18,-3.72
1004,android.sensor.accelerometer,0.6791101,7.015011,8.141994
1062,android.sensor.magnetic_field,-18.119999,19.68,-4.98
1109,android.sensor.orientation,45.890625,-43.28125,8.90625
1159,android.sensor.magnetic_field,-18.48,19.02,-3.78
1218,android.sensor.magnetic_field,-18.9,20.34,-3.36
1268,android.sensor.magnetic_field,-18.9,20.279999,-3.24
1321,android.sensor.magnetic_field,-19.199999,19.92,-3.06
1376,android.sensor.magnetic_field,-18.9,20.64,-3.36
1424,android.sensor.accelerometer,0.009576807,5.90889,7.9008656
1482,android.sensor.accelerometer,4.8937483,3.7253778,6.646304
1540,android.sensor.light,243.0,0.0,0.0
1591,android.sensor.magnetic_field,-19.619999,21.48,-2.7
1639,android.sensor.magnetic_field,-19.02,21.6,-2.3999999
1689,android.sensor.magnetic_field,-19.5,21.84,-2.76
1749,android.sensor.magnetic_field,-19.619999,21.779999,-1.74
1797,android.sensor.orientation,39.109375,-24.265625,32.75
1858,android.sensor.magnetic_field,-19.98,21.3,0.06
1906,android.sensor.orientation,40.75,-24.265625,32.75
1956,android.sensor.magnetic_field,-20.4,20.82,2.28
2015,android.sensor.orientation,43.03125,-24.265625,32.75
2065,android.sensor.magnetic_field,-15.0,22.74,3.8999999
2114,android.sensor.magnetic_field,-13.799999,22.98,4.44
2164,android.sensor.magnetic_field,-15.96,22.92,4.7999997
2215,android.sensor.magnetic_field,-19.439999,21.96,5.46
2273,android.sensor.magnetic_field,-21.48,20.88,4.7999997
2321,android.sensor.magnetic_field,-23.279999,19.32,2.6399999
2382,android.sensor.magnetic_field,-25.439999,18.06,1.9799999
2430,android.sensor.magnetic_field,-25.38,16.859999,0.84
2480,android.sensor.magnetic_field,-24.84,16.32,-0.12
