5,android.sensor.accelerometer,-0.08619389,0.009577099,9.91948
53,android.sensor.rotation_vector,-0.001537,0.003826,0.497927,0.867208,3.0
104,android.sensor.accelerometer,-0.057462595,0.028731298,9.845258
159,android.sensor.game_rotation_vector,9.68E-4,0.003099,-4.96E-4,0.999994
218,android.sensor.game_rotation_vector,0.001095,0.003631,-8.09E-4,0.999992
260,android.sensor.linear_acceleration,0.018660221,0.030609805,0.03881836
314,android.sensor.linear_acceleration,-0.010205947,0.0289709,0.089076996
361,android.sensor.linear_acceleration,0.020849839,0.010455482,0.038825035
412,android.sensor.accelerometer,-0.10774237,0.0047885496,9.8548355
465,android.sensor.accelerometer,-0.05027977,0.03351985,9.862018
515,android.sensor.gyroscope_uncalibrated,0.056199603,-0.021991149,0.021991149,0.04642576,-0.02687807,0.021991149
572,android.sensor.accelerometer,-0.07422252,0.009577099,9.847652
627,android.sensor.linear_acceleration,0.019250743,0.019774636,0.065218925
670,android.sensor.linear_acceleration,0.008625977,0.011002077,0.06758213
720,android.sensor.gyroscope_uncalibrated,0.057421334,-0.030543262,0.02565634,0.04642576,-0.02687807,0.021991149
772,android.sensor.accelerometer,-0.05506832,0.031125572,9.845258
823,android.sensor.accelerometer,-0.06943397,0.028731298,9.876384
878,android.sensor.linear_acceleration,0.0056141987,-0.008952346,0.053217888
925,android.sensor.accelerometer,-0.071828246,0.031125572,9.890749
973,android.sensor.rotation_vector,-0.001267,0.003764,0.500432,0.865766,3.0
1030,android.sensor.linear_acceleration,-0.01617968,-0.015209036,0.026964188
1080,android.sensor.rotation_vector,-0.001614,0.003725,0.500429,0.865767,3.0
1130,android.sensor.linear_acceleration,0.019792572,0.0212359,0.04849243
1181,android.sensor.linear_acceleration,0.01786714,-0.0016856883,0.03409958
1239,android.sensor.game_rotation_vector,6.19E-4,0.003774,-0.005918,0.999975
1282,android.sensor.gyroscope_uncalibrated,0.04520403,-0.029321533,0.02687807,0.04642576,-0.02687807,0.021991149
1334,android.sensor.accelerometer,-0.076616794,0.016759925,9.852441
1387,android.sensor.accelerometer,-0.057462595,0.043096945,9.862018
1437,android.sensor.accelerometer,-0.057462595,-0.0023942748,9.850046
1487,android.sensor.gyroscope_uncalibrated,0.043982297,-0.028099801,0.02443461,0.04642576,-0.02687807,0.021991149
1542,android.sensor.game_rotation_vector,6.53E-4,0.00373,-0.006982,0.999968
1598,android.sensor.game_rotation_vector,7.19E-4,0.003765,-0.007035,0.999967
1641,android.sensor.linear_acceleration,0.0072017014,-0.018035877,0.012593269
1692,android.sensor.linear_acceleration,0.021779347,0.045465264,0.058037758
1744,android.sensor.accelerometer,-0.07422252,0.0047885496,9.847652
1799,android.sensor.rotation_vector,-0.001656,0.003473,0.502074,0.864816,3.0
1845,android.sensor.accelerometer,-0.08619389,0.0047885496,9.838076
1898,android.sensor.game_rotation_vector,3.81E-4,0.003887,-0.008525,0.999956
1946,android.sensor.gyroscope_uncalibrated,0.04520403,-0.028099801,0.02443461,0.04642576,-0.02687807,0.021991149
2001,android.sensor.rotation_vector,-0.001818,0.003283,0.501671,0.86505,3.0
2052,android.sensor.gyroscope,-0.0012217305,0.004886922,-0.002443461
2112,android.sensor.linear_acceleration,0.063451186,0.06795185,-0.006573677
2155,android.sensor.accelerometer,-0.08140534,-0.19154198,9.852441
2206,android.sensor.accelerometer,-0.04070267,0.07901107,9.830893
2258,android.sensor.game_rotation_vector,-1.54E-4,0.003774,-0.010298,0.999939
2319,android.sensor.game_rotation_vector,-9.66E-4,0.003931,-0.010554,0.999936
2362,android.sensor.linear_acceleration,0.020903967,-0.02006762,0.024575233
2411,android.sensor.linear_acceleration,0.016036145,0.053129803,0.06041813
2461,android.sensor.linear_acceleration,-0.005284004,-0.021753658,0.05324745
2511,android.sensor.magnetic_field_uncalibrated,-8.8,-98.4,-141.6,-21.2,-105.200005,-100.8
2563,android.sensor.accelerometer,-0.09577099,0.011971374,9.835681
2622,android.sensor.game_rotation_vector,5.37E-4,0.003976,-0.012418,0.999914
2666,android.sensor.accelerometer,-0.09337672,0.0071828244,9.840469
2718,android.sensor.accelerometer,-0.083799616,0.009577099,9.840469
2772,android.sensor.accelerometer,-0.04070267,0.038308397,9.830893
2822,android.sensor.gravity,-0.023643788,0.005934065,9.80662
2874,android.sensor.accelerometer,-0.117319465,-0.071828246,9.876384
2926,android.sensor.linear_acceleration,0.013025265,0.06892262,0.041207314
2978,android.sensor.game_rotation_vector,7.56E-4,0.003076,-0.013979,0.999897
3045,android.sensor.game_rotation_vector,3.6E-4,0.003442,-0.014318,0.999891
3083,android.sensor.linear_acceleration,0.04491869,-0.052897066,0.03170681
3131,android.sensor.linear_acceleration,0.010420732,0.062203318,0.048404694
3181,android.sensor.rotation_vector,-0.001387,0.003357,0.497902,0.867225,3.0
3232,android.sensor.gyroscope,-0.0036651916,0.007330383,0.004886922
3286,android.sensor.accelerometer,-0.076616794,-0.014365649,9.8548355
3341,android.sensor.game_rotation_vector,7.73E-4,0.003387,-0.016356,0.99986
3387,android.sensor.accelerometer,-0.076616794,0.009577099,9.857229
3436,android.sensor.accelerometer,-0.05506832,0.026337024,9.862018
3487,android.sensor.accelerometer,-0.09337672,-0.009577099,9.833286
3537,android.sensor.gyroscope_uncalibrated,0.05131268,-0.028099801,0.02565634,0.04642576,-0.02687807,0.021991149
3587,android.sensor.gyroscope,-0.035430185,0.028099801,-0.02076942
3641,android.sensor.linear_acceleration,0.0087855905,-0.02312722,0.16094112
3698,android.sensor.game_rotation_vector,7.27E-4,0.002714,-0.018762,0.999819
3743,android.sensor.accelerometer,-0.05985687,-0.045491222,9.811738
3794,android.sensor.accelerometer,-0.07901107,0.06943397,9.840469
3845,android.sensor.accelerometer,-0.043096945,-0.026337024,9.818921
3897,android.sensor.accelerometer,-0.06943397,0.026337024,9.850046
3946,android.sensor.accelerometer,-0.019154198,0.038308397,9.826104
4000,android.sensor.game_rotation_vector,9.32E-4,0.003105,-0.020585,0.999782
4061,android.sensor.game_rotation_vector,5.85E-4,0.003555,-0.021099,0.99977
4104,android.sensor.linear_acceleration,0.002466321,0.031426683,0.0652132
4156,android.sensor.linear_acceleration,0.0037141442,0.013115538,0.060420036
4204,android.sensor.linear_acceleration,-0.0036763698,0.010879656,0.046052933
-4256,sound,89.70022429157146
4307,android.sensor.accelerometer,-0.05506832,0.0023942748,9.847652
4362,android.sensor.game_rotation_vector,7.62E-4,0.003424,-0.022553,0.999739
4410,android.sensor.accelerometer,-0.047885496,0.028731298,9.890749
4459,android.sensor.gyroscope_uncalibrated,0.04886922,-0.02321288,0.02443461,0.04642576,-0.02687807,0.021991149
4514,android.sensor.linear_acceleration,0.017255083,0.020366566,0.031611443
4564,android.sensor.accelerometer,-0.07901107,0.023942748,9.857229
4615,android.sensor.linear_acceleration,-0.024182063,0.01563203,0.031621933
4670,android.sensor.accelerometer,-0.05985687,0.028731298,9.842864
4722,android.sensor.game_rotation_vector,5.7E-4,0.003398,-0.024141,0.999702
4769,android.sensor.accelerometer,-0.083799616,0.062251143,9.869201
4821,android.sensor.accelerometer,-0.062251143,-0.011971374,9.850046
4875,android.sensor.linear_acceleration,-0.011115998,-0.00793713,0.019726753
4924,android.sensor.linear_acceleration,4.9414486E-4,0.005636192,0.05564022
4976,android.sensor.linear_acceleration,0.013184816,0.02589397,0.06279564
5025,android.sensor.gyroscope,-0.0061086523,0.008552114,0.002443461
5076,android.sensor.gyroscope,0.0012217305,-0.0061086523,0.0061086523
5127,android.sensor.gyroscope_uncalibrated,0.061086524,-0.064751714,0.015882496,0.04642576,-0.02687807,0.021991149
5177,android.sensor.gyroscope_uncalibrated,0.052534413,-0.030543262,0.02321288,0.04642576,-0.02687807,0.021991149
5233,android.sensor.linear_acceleration,-0.01310268,0.04007014,0.04124832
5284,android.sensor.accelerometer,-0.06943397,0.043096945,9.864412
5336,android.sensor.accelerometer,-0.06464542,-0.016759925,9.862018
5398,android.sensor.linear_acceleration,0.022728838,0.023157336,0.053263664
5446,android.sensor.accelerometer,-0.052674048,0.031125572,9.869201
5500,android.sensor.game_rotation_vector,9.14E-4,0.003399,-0.028203,0.999596
5548,android.sensor.accelerometer,-0.06943397,-0.0023942748,9.847652
5606,android.sensor.linear_acceleration,-0.014860153,0.002203568,0.03892708
5653,android.sensor.linear_acceleration,-0.008840159,0.0075250687,0.07004547
5695,android.sensor.gravity,-0.07889774,0.009241422,9.806328
-5755,sound,90.12225003593146
5806,android.sensor.accelerometer,-0.043096945,0.03351985,9.850046
5860,android.sensor.game_rotation_vector,6.52E-4,0.003953,-0.030145,0.999537
5909,android.sensor.accelerometer,-0.0670397,0.014365649,9.864412
5960,android.sensor.accelerometer,-0.09577099,-0.014365649,9.852441
6014,android.sensor.accelerometer,-0.09337672,0.0023942748,9.852441
6066,android.sensor.accelerometer,-0.05985687,-0.014365649,9.8548355
6116,android.sensor.gyroscope,-0.0012217305,0.009773844,0.008552114
6168,android.sensor.accelerometer,-0.083799616,0.021548472,9.866806
6220,android.sensor.game_rotation_vector,2.77E-4,0.003767,-0.032176,0.999475
6281,android.sensor.game_rotation_vector,6.31E-4,0.003931,-0.032547,0.999462
6323,android.sensor.linear_acceleration,-0.007922895,0.0113289915,0.06045246
6373,android.sensor.linear_acceleration,0.016973354,0.021005308,0.06046009
6423,android.sensor.linear_acceleration,-0.014277764,0.021769956,0.074804306
6473,android.sensor.linear_acceleration,0.047337484,-0.051354583,0.03890419
6524,android.sensor.gyroscope,-0.032986723,0.008552114,-0.02565634
6580,android.sensor.orientation,299.25565,-0.012872279,-0.42266062
6626,android.sensor.accelerometer,-0.50040346,0.7015225,1.489239
6679,android.sensor.accelerometer,-0.37829542,0.04070267,9.63935
6730,android.sensor.accelerometer,-0.05506832,0.071828246,9.809344
6786,android.sensor.gravity,-0.063439116,-0.0047986005,9.806444
6837,android.sensor.linear_acceleration,-0.03159429,-0.039593257,0.21843052
6886,android.sensor.gyroscope_uncalibrated,-0.0061086523,0.04886922,0.02687807,0.04642576,-0.02687807,0.021991149
6935,android.sensor.magnetic_field_uncalibrated,-8.7,-98.4,-141.7,-21.2,-105.200005,-100.8
7003,android.sensor.orientation,299.53653,-0.049164604,-0.39457124
7047,android.sensor.accelerometer,-0.035914123,0.047885496,9.816526
