50,sound,25.575072019056577
58,android.sensor.magnetic_field,8.76,17.82,-38.52
109,android.sensor.magnetic_field,8.58,17.52,-38.28
159,android.sensor.magnetic_field,8.76,17.58,-38.579998
216,android.sensor.accelerometer,-1.4269443,1.2449849,9.911995
265,android.sensor.accelerometer,-1.4556746,1.3790601,9.404425
316,android.sensor.accelerometer,-1.4269443,1.2545617,9.078813
366,android.sensor.accelerometer,-1.3311762,1.091756,8.676587
423,android.sensor.accelerometer,-0.23942018,0.93852705,11.042058
469,android.sensor.magnetic_field,5.2799997,19.08,-38.46
520,android.sensor.magnetic_field,5.2799997,19.38,-38.28
571,android.sensor.accelerometer,0.59376204,0.047884032,10.7356
619,android.sensor.orientation,345.125,-1.703125,-1.703125
691,android.sensor.accelerometer,0.4405331,0.94810385,9.088389
725,android.sensor.accelerometer,0.5267244,0.59376204,9.557653
775,android.sensor.accelerometer,0.8619126,0.5650316,9.892841
827,android.sensor.accelerometer,0.9959879,0.16280572,9.902418
876,android.sensor.accelerometer,1.3694834,0.30645782,10.25676
930,android.sensor.magnetic_field,3.6,19.38,-38.1
979,android.sensor.magnetic_field,3.24,19.619999,-39.6
1030,android.sensor.magnetic_field,1.86,19.26,-39.239998
1086,android.sensor.accelerometer,1.3982137,0.60333884,9.385271
1136,android.sensor.accelerometer,1.3503298,0.50757074,9.308656
1188,android.sensor.accelerometer,1.1683705,0.48841715,9.873688
1236,android.sensor.accelerometer,2.0494366,0.842759,9.921572
1289,android.sensor.accelerometer,1.7238252,1.0342951,9.662998
1339,android.sensor.magnetic_field,2.34,17.76,-39.239998
1389,android.sensor.magnetic_field,1.9799999,17.58,-39.78
1443,android.sensor.magnetic_field,1.3199999,17.4,-39.78
1495,android.sensor.accelerometer,1.5035586,0.842759,10.218452
1546,android.sensor.accelerometer,1.5897499,0.94810385,9.80665
1596,android.sensor.accelerometer,1.5993267,1.1683705,9.442732
1646,android.sensor.accelerometer,1.2545617,0.9672575,9.835381
1697,android.sensor.accelerometer,1.4556746,1.043872,9.615114
1749,android.sensor.magnetic_field,3.48,15.78,-39.54
1807,android.sensor.accelerometer,1.5993267,1.1971009,8.647857
1856,android.sensor.accelerometer,1.6089035,1.1300632,9.203311
1906,android.sensor.accelerometer,1.3503298,0.9576807,9.040505
1961,android.sensor.magnetic_field,3.4199998,18.96,-39.239998
2012,android.sensor.accelerometer,1.2449849,0.35434186,10.247183
2065,android.sensor.accelerometer,1.2354081,0.34476504,10.371682
2115,android.sensor.accelerometer,1.1971009,0.32561144,9.758766
2165,android.sensor.accelerometer,1.283292,0.095768064,10.67814
2220,android.sensor.magnetic_field,3.6,20.039999,-37.079998
2270,android.sensor.magnetic_field,3.6,20.22,-37.86
2319,android.sensor.linear_acceleration,-0.17706451,-0.040861044,0.013620348
2377,android.sensor.accelerometer,0.81402856,0.2777274,10.390836
2426,android.sensor.accelerometer,0.31603462,0.08619126,10.266336
2476,android.sensor.accelerometer,0.19153613,-0.18195933,9.56723
2531,android.sensor.magnetic_field,6.18,20.88,-36.899998
2580,android.sensor.magnetic_field,5.8199997,21.119999,-36.78
2636,android.sensor.accelerometer,0.50757074,0.2777274,9.998186
2685,android.sensor.accelerometer,0.22984336,0.17238252,10.342952
2735,android.sensor.accelerometer,-0.1436521,0.019153614,10.362105
2785,android.sensor.accelerometer,-0.89064306,0.1340753,9.940725
2836,android.sensor.accelerometer,-0.29688102,0.24899697,9.883265
2889,android.sensor.magnetic_field,5.1,22.02,-36.719997
2939,android.sensor.magnetic_field,4.7999997,20.939999,-37.8
2990,android.sensor.magnetic_field,3.48,20.279999,-38.82
