5,android.sensor.accelerometer,1.522,6.454,5.822
56,android.sensor.accelerometer,1.273,5.87,6.665
115,android.sensor.accelerometer,1.676,5.851,6.818
165,android.sensor.accelerometer,1.532,6.052,7.872
215,android.sensor.accelerometer,0.679,5.966,7.0
265,android.sensor.accelerometer,0.335,6.282,5.861
315,android.sensor.accelerometer,-0.948,6.024,7.029
366,android.sensor.accelerometer,-0.363,6.186,5.554
415,android.sensor.accelerometer,-3.447,5.449,9.548
466,android.sensor.accelerometer,-0.641,5.755,5.832
525,android.sensor.accelerometer,-3.811,5.64,6.962
576,android.sensor.accelerometer,-3.984,5.468,6.311
625,android.sensor.accelerometer,-5.679,5.612,7.776
676,android.sensor.accelerometer,-4.913,6.311,3.61
726,android.sensor.accelerometer,-6.694,7.048,6.359
776,android.sensor.accelerometer,-4.127,6.263,5.114
825,android.sensor.accelerometer,-1.992,6.579,3.514
876,android.sensor.accelerometer,-0.153,5.707,9.807
925,android.sensor.accelerometer,-2.633,7.202,8.111
975,android.sensor.accelerometer,-1.541,6.378,4.491
1035,android.sensor.accelerometer,-1.838,6.933,4.386
1086,android.sensor.accelerometer,-0.344,6.407,0.517
1136,android.sensor.accelerometer,2.959,6.761,2.078
1188,android.sensor.accelerometer,-0.986,7.862,6.177
1236,android.sensor.accelerometer,3.945,8.111,8.15
1286,android.sensor.accelerometer,2.729,7.297,7.824
1346,android.sensor.accelerometer,1.57,6.704,6.445
1396,android.sensor.accelerometer,3.332,6.34,4.951
1446,android.sensor.accelerometer,2.93,6.636,5.2
1496,android.sensor.accelerometer,3.601,7.039,4.529
1556,android.sensor.accelerometer,3.237,7.709,6.024
1606,android.sensor.accelerometer,2.336,7.24,6.502
1656,android.sensor.accelerometer,0.047,7.47,5.985
1706,android.sensor.accelerometer,0.679,7.316,4.099
1756,android.sensor.accelerometer,3.332,6.991,4.079
1816,android.sensor.accelerometer,4.328,5.085,3.83
1866,android.sensor.accelerometer,4.788,7.316,5.621
1916,android.sensor.accelerometer,6.349,5.803,3.754
1969,android.sensor.accelerometer,-0.095,7.259,2.566
2026,android.sensor.accelerometer,-4.079,7.336,0.383
2076,android.sensor.accelerometer,-4.328,5.439,0.632
2127,android.sensor.accelerometer,-5.391,5.602,8.083
2175,android.sensor.accelerometer,-11.272,5.171,2.528
2236,android.sensor.accelerometer,-8.753,4.807,4.166
2286,android.sensor.accelerometer,-8.207,4.788,4.97
2336,android.sensor.accelerometer,-7.125,4.529,4.3
2389,android.sensor.accelerometer,-7.738,4.472,4.415
2443,android.sensor.light,802.0,0.0,0.0
2496,android.sensor.accelerometer,-5.803,5.152,3.304
2546,android.sensor.accelerometer,-5.928,5.181,4.893
2595,android.sensor.accelerometer,-6.694,4.989,6.818
2646,android.sensor.accelerometer,-6.656,5.526,5.717
2696,android.sensor.accelerometer,-9.395,5.966,0.574
2755,android.sensor.accelerometer,-4.711,6.684,3.792
2806,android.sensor.accelerometer,-4.529,6.636,3.964
2856,android.sensor.accelerometer,-4.146,7.949,4.501
2905,android.sensor.accelerometer,-1.484,7.307,6.589
2956,android.sensor.accelerometer,-2.758,7.518,4.769
3016,android.sensor.accelerometer,-0.373,7.029,2.662
3066,android.sensor.accelerometer,0.162,6.579,2.796
3116,android.sensor.accelerometer,-0.909,7.527,5.267
3166,android.sensor.accelerometer,-0.928,7.872,6.962
3226,android.sensor.accelerometer,-1.886,8.427,8.121
3277,android.sensor.accelerometer,-2.183,7.901,7.364
3327,android.sensor.accelerometer,-6.483,7.767,5.784
3386,android.sensor.accelerometer,1.494,6.416,2.719
3436,android.sensor.accelerometer,2.106,6.282,2.873
3486,android.sensor.accelerometer,2.269,7.968,5.976
3536,android.sensor.accelerometer,2.968,7.278,0.335
3607,android.sensor.accelerometer,-5.526,5.411,-1.187
3646,android.sensor.accelerometer,-1.302,3.763,10.419
3728,android.sensor.accelerometer,-4.778,8.312,11.492
3766,android.sensor.accelerometer,0.804,6.866,4.606
3811,android.sensor.accelerometer,0.344,6.34,5.133
3865,android.sensor.accelerometer,-3.313,5.832,2.786
3916,android.sensor.accelerometer,-5.784,7.202,11.463
3965,android.sensor.accelerometer,0.114,3.917,9.079
4016,android.sensor.accelerometer,-8.973,4.175,7.901
4065,android.sensor.accelerometer,-1.561,3.533,10.506
4125,android.sensor.accelerometer,-2.288,5.391,9.845
4186,android.sensor.accelerometer,-3.802,4.549,3.629
4235,android.sensor.accelerometer,-7.632,6.071,4.395
4276,android.sensor.accelerometer,-3.208,5.947,7.096
4326,android.sensor.accelerometer,-8.274,6.627,8.293
4375,android.sensor.accelerometer,-6.522,6.311,4.529
4436,android.sensor.accelerometer,-2.911,6.301,4.769
4485,android.sensor.accelerometer,0.957,6.387,4.491
4536,android.sensor.accelerometer,2.279,6.866,9.596
4586,android.sensor.accelerometer,0.517,5.727,7.594
4635,android.sensor.accelerometer,-5.631,7.958,13.992
4685,android.sensor.accelerometer,-2.183,5.956,5.985
4736,android.sensor.accelerometer,1.474,4.644,2.633
4796,android.sensor.accelerometer,-0.325,4.769,-10.257
4846,android.sensor.accelerometer,-13.34,0.469,-6.454
4896,android.sensor.accelerometer,-5.363,1.388,10.601
4946,android.sensor.accelerometer,1.733,4.721,8.925
4996,android.sensor.accelerometer,-5.688,6.56,11.894
5045,android.sensor.accelerometer,-7.144,6.885,4.549
5096,android.sensor.accelerometer,1.762,7.891,1.723
5146,android.sensor.accelerometer,0.651,8.274,3.313
5205,android.sensor.accelerometer,-1.417,9.059,7.996
5256,android.sensor.accelerometer,-3.926,5.822,2.068
