67,android.sensor.accelerometer,0.64,5.64,8.11
114,android.sensor.gravity,0.0,0.0,0.0
165,android.sensor.gravity,0.0,0.0,0.0
216,android.sensor.linear_acceleration,0.0,0.0,0.0
269,android.sensor.accelerometer,0.48,5.33,8.57
321,android.sensor.orientation,30.6,-32.7,3.0
372,android.sensor.linear_acceleration,-0.099999994,-0.17999999,0.26
430,android.sensor.gyroscope_uncalibrated,0.0,0.0,0.0,0.0,-0.03,-0.01
489,android.sensor.accelerometer,0.41,5.0299997,8.57
539,android.sensor.accelerometer,0.45,4.97,8.53
591,android.sensor.accelerometer,0.19,4.88,8.4
651,android.sensor.accelerometer,0.32,4.96,8.5
694,android.sensor.magnetic_field_uncalibrated,-281.24,-71.57,-225.70999,0.0,0.0,0.0
745,android.sensor.gyroscope_uncalibrated,1.14,-0.39,-1.29,0.0,-0.03,-0.01
819,android.sensor.accelerometer,1.31,8.16,7.6499996
863,android.sensor.rotation_vector,0.3038,-0.1295,-0.2916,0.89772195,0.0
919,android.sensor.accelerometer,-0.38,3.73,6.8599997
974,android.sensor.geomagnetic_rotation_vector,0.2698,-0.1038,-0.2164,0.9325259,0.0
1039,android.sensor.accelerometer,0.44,4.87,7.1
1089,android.sensor.accelerometer,0.71,5.97,7.3999996
1139,android.sensor.accelerometer,0.74,7.56,10.49
1189,android.sensor.accelerometer,1.52,6.79,10.36
1243,android.sensor.gyroscope,0.28,-0.64,0.35999998
1293,android.sensor.gravity,1.22,6.2999997,7.41
1344,android.sensor.game_rotation_vector,0.3188,-0.1753,-0.2882,0.88576365
1399,android.sensor.accelerometer,-1.8299999,7.0299997,4.85
1459,android.sensor.accelerometer,-1.23,6.0,5.85
1499,android.sensor.accelerometer,-0.26,5.5699997,5.91
1550,android.sensor.magnetic_field,-276.4,-79.7,-216.44
1602,android.sensor.orientation,38.3,-41.100002,5.3
1653,android.sensor.gravity,1.4699999,6.27,7.3799996
1705,android.sensor.geomagnetic_rotation_vector,0.3507,-0.0954,-0.1993,0.9100483,0.0
1757,android.sensor.rotation_vector,0.3252,-0.2352,-0.2286,0.88694304,0.0
1810,android.sensor.accelerometer,6.3999996,8.95,6.2999997
1861,android.sensor.gyroscope,2.29,-1.9799999,-1.13
1913,android.sensor.orientation,53.9,-71.0,19.800001
1969,android.sensor.accelerometer,1.8199999,8.47,0.89
2029,android.sensor.accelerometer,5.13,8.94,2.52
2069,android.sensor.accelerometer,4.65,10.04,1.29
2119,android.sensor.accelerometer,2.6499999,8.0199995,3.4299998
2170,android.sensor.magnetic_field,-274.19998,-81.9,-186.73999
2223,android.sensor.linear_acceleration,3.24,0.03,0.07
2275,android.sensor.gravity,6.43,7.37,0.59999996
2326,android.sensor.gyroscope_uncalibrated,-0.59,-1.03,2.83,0.0,-0.03,-0.01
2382,android.sensor.orientation,118.8,-93.700005,60.5
2436,android.sensor.gravity,8.79,4.12,-1.3299999
2489,android.sensor.accelerometer,4.43,2.01,-1.4399999
2560,android.sensor.accelerometer,3.6499999,2.02,-2.9399998
2591,android.sensor.pressure,1007.13,0.01,27.89
2643,android.sensor.linear_acceleration,0.95,-0.93,0.0
2695,android.sensor.geomagnetic_rotation_vector,0.6319,-0.3959,0.2941,0.5978886,0.0
2746,android.sensor.geomagnetic_rotation_vector,0.637,-0.4069,0.2981,0.5829235,0.0
2809,android.sensor.game_rotation_vector,-0.1493,-0.7946,-0.0536,0.58604383
2855,android.sensor.magnetic_field_uncalibrated,-290.25,-43.68,-166.73,0.0,0.0,0.0
2909,android.sensor.accelerometer,10.38,-1.74,-2.98
2959,android.sensor.accelerometer,8.96,-5.02,-4.69
3010,android.sensor.accelerometer,6.8399997,-7.98,-3.05
3069,android.sensor.accelerometer,9.07,-7.3599997,-2.18
3112,android.sensor.orientation,262.30002,106.200005,48.7
3170,android.sensor.game_rotation_vector,-0.3325,-0.6939,0.2304,0.5957033
3230,android.sensor.accelerometer,1.8,-5.23,-2.27
3280,android.sensor.light,0.0,0.0,0.0
3331,android.sensor.gyroscope,-0.01,1.15,1.01
3384,android.sensor.magnetic_field_uncalibrated,-279.86,-16.73,-174.75,0.0,0.0,0.0
3435,android.sensor.gyroscope_uncalibrated,-0.06,0.98999995,1.14,0.0,-0.03,-0.01
3487,android.sensor.game_rotation_vector,-0.4339,-0.5698,0.2867,0.63628757
3540,android.sensor.accelerometer,5.95,-7.99,-6.46
3600,android.sensor.accelerometer,7.62,-7.81,-4.8199997
3643,android.sensor.pressure,1007.12,0.01,27.92
3695,android.sensor.gyroscope_uncalibrated,2.52,1.92,2.56,0.0,-0.03,-0.01
3750,android.sensor.accelerometer,2.1299999,-11.91,-0.37
3800,android.sensor.magnetic_field,-275.4,-15.799999,-175.04
3852,android.sensor.magnetic_field,-276.0,-15.099999,-176.04
3909,android.sensor.accelerometer,3.0,-14.09,5.31
3961,android.sensor.accelerometer,0.21,-0.5,0.13
4010,android.sensor.accelerometer,-0.95,-2.4099998,1.38
4060,android.sensor.accelerometer,1.04,-6.66,2.6499999
4111,android.sensor.gyroscope,0.77,0.63,0.12
4162,android.sensor.pressure,1007.12,0.01,27.94
4214,android.sensor.rotation_vector,-0.4483,-0.4294,0.3561,0.69845223,0.0
4269,android.sensor.magnetic_field_uncalibrated,-273.19998,-8.97,-185.33,0.0,0.0,0.0
4319,android.sensor.accelerometer,3.01,-7.97,0.75
4369,android.sensor.accelerometer,-2.18,-3.4199998,2.45
4439,android.sensor.accelerometer,-1.6899999,-5.92,2.22
4471,android.sensor.pressure,1007.13,0.01,27.95
4523,android.sensor.gravity,2.08,-9.55,0.64
4579,android.sensor.accelerometer,0.06,-7.43,0.82
4629,android.sensor.accelerometer,-2.56,-11.74,-1.99
4679,android.sensor.accelerometer,-3.1299999,-14.139999,-4.85
4730,android.sensor.magnetic_field,-272.5,-17.9,-169.54
4782,android.sensor.rotation_vector,-0.6833,-0.4242,0.1814,0.56590587,0.0
4839,android.sensor.accelerometer,2.01,-6.47,-4.8399997
4889,android.sensor.accelerometer,1.13,-7.35,-3.6699998
4939,android.sensor.accelerometer,0.26,-10.25,-5.87
4992,android.sensor.orientation,308.5,97.3,13.400001
5044,android.sensor.magnetic_field_uncalibrated,-273.35,-16.57,-171.79,0.0,0.0,0.0
5099,android.sensor.accelerometer,2.19,-10.71,2.55
5149,android.sensor.accelerometer,1.51,-10.03,1.54
5209,android.sensor.accelerometer,-1.35,-9.04,0.62
5250,android.sensor.magnetic_field,-274.9,-11.099999,-183.64
5304,android.sensor.linear_acceleration,0.59,-0.31,-0.82
5356,android.sensor.gyroscope_uncalibrated,0.45,2.32,-0.049999997,0.0,-0.03,-0.01
5420,android.sensor.accelerometer,-0.42,-9.79,1.36
5460,android.sensor.accelerometer,0.65,-9.599999,0.78
5511,android.sensor.accelerometer,0.32999998,-10.29,1.13
5566,android.sensor.rotation_vector,-0.6369,-0.0124,0.0496,0.76924926,0.0
5619,android.sensor.accelerometer,-0.96999997,-9.49,2.03
5669,android.sensor.accelerometer,0.07,-9.98,2.35
5721,android.sensor.pressure,1007.14,0.01,27.98
5772,android.sensor.rotation_vector,-0.6266,-0.0195,0.0505,0.7774586,0.0
5829,android.sensor.accelerometer,-1.5999999,-8.72,1.12
5881,android.sensor.accelerometer,-1.0799999,-8.87,1.35
5932,android.sensor.orientation,355.1,78.3,-5.5
5993,android.sensor.gravity,-1.1999999,-9.48,2.1599998
6045,android.sensor.game_rotation_vector,-0.6119,-9.0E-4,0.1105,0.78317773
6099,android.sensor.accelerometer,0.21,-11.309999,1.13
6149,android.sensor.accelerometer,-0.47,-11.95,1.37
6201,android.sensor.magnetic_field,-274.1,-8.5,-198.84
6254,android.sensor.gravity,-1.4499999,-9.66,0.75
6312,android.sensor.magnetic_field,-274.3,-8.5,-179.84
6369,android.sensor.accelerometer,0.25,-10.12,0.42999998
6415,android.sensor.magnetic_field_uncalibrated,-272.79,-14.349999,-172.33,0.0,0.0,0.0
6467,android.sensor.geomagnetic_rotation_vector,-0.0883,0.6634,-0.7307,0.13483703,0.0
6530,android.sensor.accelerometer,0.14999999,-7.96,0.96999997
