10,android.sensor.light,0.0,3678.0,0.0
53,android.sensor.game_rotation_vector,0.199489,0.214177,-0.046848,0.955058
103,android.sensor.gyroscope_uncalibrated,0.04153884,-0.15271631,-0.036651913,0.013439035,0.04153884,0.0036651916
155,android.sensor.accelerometer,-2.767697,3.9360676,7.795521
206,android.sensor.accelerometer,-2.719813,3.8786068,8.619126
256,android.sensor.rotation_vector,-0.083698,0.315239,0.930676,0.16571,0.0
307,android.sensor.game_rotation_vector,0.164061,0.153944,-0.065125,0.972185
358,android.sensor.game_rotation_vector,0.15946,0.145795,-0.073705,0.973593
410,android.sensor.orientation,197.40999,-28.75,-13.95
460,android.sensor.gyroscope,-1.0201449,-0.47891834,-0.5925393
516,android.sensor.accelerometer,-1.541866,2.2026656,10.582372
565,android.sensor.accelerometer,-0.19153613,2.5474305,9.921572
615,android.sensor.accelerometer,-0.10534488,2.3175871,8.303091
665,android.sensor.accelerometer,1.2066777,1.7238252,6.751649
716,android.sensor.accelerometer,2.336741,1.7621324,6.4164605
766,android.sensor.gravity,4.3089,2.6987998,8.3856
819,android.sensor.magnetic_field,9.875,-27.5,1.3125
875,android.sensor.accelerometer,4.721366,-0.095768064,7.8529816
925,android.sensor.accelerometer,6.8282633,-0.51714754,4.9416323
975,android.sensor.accelerometer,20.283676,4.261679,4.76925
1025,android.sensor.accelerometer,7.479486,3.3518825,4.999093
1076,android.sensor.accelerometer,8.025364,1.4939818,-0.36391866
1125,android.sensor.accelerometer,9.634268,-0.05746084,-2.6144683
1176,android.sensor.linear_acceleration,3.5805,0.27269998,-1.6106
1228,android.sensor.game_rotation_vector,-0.004801,-0.680607,0.012275,0.732529
1280,android.sensor.magnetic_field_uncalibrated,138.1875,163.75,239.0625,120.25,177.375,179.25
1336,android.sensor.accelerometer,15.399506,-2.2409728,-6.6846113
1385,android.sensor.accelerometer,11.492168,-0.39264908,-1.283292
1438,android.sensor.gravity,9.6687,-0.082899995,-1.6366999
1492,android.sensor.orientation,174.98,-173.45,78.119995
1545,android.sensor.accelerometer,9.346964,0.076614454,-3.667917
1596,android.sensor.accelerometer,7.1155677,0.2681506,-4.2999864
1646,android.sensor.accelerometer,9.126697,0.59376204,-4.4723687
1700,android.sensor.game_rotation_vector,0.168508,-0.842604,0.112664,0.498927
1753,android.sensor.orientation,169.94,-177.68,62.69
1805,android.sensor.accelerometer,12.105083,2.030283,-3.8594532
1856,android.sensor.accelerometer,10.668563,2.834735,-2.528277
1906,android.sensor.geomagnetic_rotation_vector,-0.599652,-0.502158,-0.580373,0.226762,0.0
1959,android.sensor.linear_acceleration,0.7238,1.2148,-1.6990999
2013,android.sensor.orientation,189.59,-58.92,66.49
2067,android.sensor.accelerometer,6.2345014,3.2273839,4.1180267
2117,android.sensor.geomagnetic_rotation_vector,0.410354,0.138792,0.895396,0.103011,0.0
2168,android.sensor.gyroscope,-0.30909783,1.1215485,-1.3255776
2219,android.sensor.magnetic_field_uncalibrated,132.3125,152.0625,174.75,120.25,177.375,179.25
2270,android.sensor.orientation,229.4,-18.38,21.4
2323,android.sensor.orientation,231.9,-12.17,10.179999
2376,android.sensor.accelerometer,-5.085284,5.0278234,14.595054
2428,android.sensor.game_rotation_vector,0.065278,-0.027595,-0.374975,0.924321
2483,android.sensor.orientation,225.14,-19.84,4.61
2536,android.sensor.accelerometer,-1.3311762,2.4420857,3.6391866
